MAKE,MODEL,MODEL_YR,BODY_STYLE,DRIVE_TRAIN,PRODUCTION_RELEASE,OVERALL_STARS,ROLLOVER_STARS,OVERALL_FRNT_STARS,OVERALL_SIDE_STARS,COMB_REAR_STAR,COMB_FRNT_STAR
BENTLEY,MULSANNE,2020,4 DR,RWD,1,,,,,,
BENTLEY,MULSANNE SPEED,2020,4 DR,RWD,1,,,,,,
BMW,2 SERIES,2020,C,AWD,1,,,,,,
BMW,2 SERIES,2020,2 DR,AWD,1,,,,,,
BMW,2 SERIES,2020,2 DR,RWD,1,,,,,,
BMW,2 SERIES,2020,C,RWD,1,,,,,,
BMW,2 SERIES GRAN,2020,4 DR,AWD,1,,,,,,
BMW,3 SERIES,2020,4 DR,AWD,1,,,,,,
BMW,3 SERIES,2020,4 DR,RWD,1,,,,,,
BMW,4 SERIES,2020,C,AWD,1,,,,,,
BMW,4 SERIES,2020,2 DR,AWD,1,,,,,,
BMW,4 SERIES,2020,C,RWD,1,,,,,,
BMW,4 SERIES,2020,2 DR,RWD,1,,,,,,
BMW,4 SERIES GRAN,2020,4 DR,AWD,1,,,,,,
BMW,4 SERIES GRAN,2020,4 DR,RWD,1,,,,,,
BMW,5 SERIES,2020,4 DR,AWD,1,,,,,,
BMW,5 SERIES,2020,4 DR,RWD,1,,,,,,
BMW,530E,2020,4 DR,AWD,1,,,,,,
BMW,530E,2020,4 DR,RWD,1,,,,,,
BMW,6 SERIES GT,2020,4 DR,AWD,1,,,,,,
BMW,7 SERIES,2020,4 DR,AWD,1,,,,,,
BMW,7 SERIES,2020,4 DR,RWD,1,,,,,,
BMW,745E,2020,4 DR,AWD,1,,,,,,
BMW,8 SERIES,2020,2 DR,AWD,1,,,,,,
BMW,8 SERIES,2020,C,AWD,1,,,,,,
BMW,8 SERIES,2020,2 DR,RWD,1,,,,,,
BMW,8 SERIES,2020,C,RWD,1,,,,,,
BMW,8 SERIES GRAN,2020,4 DR,AWD,1,,,,,,
BMW,8 SERIES GRAN,2020,4 DR,RWD,1,,,,,,
BMW,ALPINA B7,2020,4 DR,AWD,1,,,,,,
BMW,I3 BEV,2020,5 HB,RWD,1,,,,,,
BMW,I3 REX,2020,5 HB,RWD,1,,,,,,
BMW,I8,2020,2 DR,AWD,1,,,,,,
BMW,I8 ROADSTER,2020,C,AWD,1,,,,,,
BMW,M2 COMPETITION,2020,2 DR,RWD,1,,,,,,
BMW,M4,2020,2 DR,RWD,1,,,,,,
BMW,M4,2020,C,RWD,1,,,,,,
BMW,M5,2020,4 DR,AWD,1,,,,,,
BMW,M8,2020,2 DR,AWD,1,,,,,,
BMW,M8 CONVERTIBLE,2020,C,AWD,1,,,,,,
BMW,M8 GRAN,2020,4 DR,AWD,1,,,,,,
BMW,X1,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
BMW,X1,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
BMW,X2,2020,SUV,AWD,1,,,,,,
BMW,X2,2020,SUV,FWD,1,,,,,,
BMW,X3,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
BMW,X3,2020,SUV,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
BMW,X3 30E XDRIVE,2020,SUV,AWD,1,,,,,,
BMW,X3 M,2020,SUV,AWD,1,,,,,,
BMW,X4,2020,SUV,AWD,1,,,,,,
BMW,X4 M,2020,SUV,AWD,1,,,,,,
BMW,X5,2020,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
BMW,X5,2020,SUV,RWD,1,,,4.0,5.0,5.0,5.0
BMW,X5 M,2020,SUV,AWD,1,,,,,,
BMW,X6,2020,SUV,AWD,1,,,,,,
BMW,X6,2020,SUV,RWD,1,,,,,,
BMW,X6 M,2020,SUV,AWD,1,,,,,,
BMW,X7,2020,SUV,AWD,1,,,,,,
BMW,Z4,2020,C,RWD,1,,,,,,
BUICK,ENCLAVE,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
BUICK,ENCLAVE,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
BUICK,ENCORE,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
BUICK,ENCORE,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
BUICK,ENCORE GX,2020,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
BUICK,ENCORE GX,2020,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
BUICK,ENVISION,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
BUICK,ENVISION,2020,SUV,FWD,1,,,4.0,5.0,5.0,5.0
BUICK,REGAL,2020,5 HB,FWD,1,,,,,,
BUICK,REGAL TOURX,2020,SW,AWD,1,,,,,,
CADILLAC,CT4,2020,4 DR,AWD,1,,,,,,
CADILLAC,CT4,2020,4 DR,RWD,1,,,,,,
CADILLAC,CT5,2020,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,5.0
CADILLAC,CT5,2020,4 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,5.0
CADILLAC,CT5-V,2020,4 DR,AWD,1,,5.0,,5.0,5.0,5.0
CADILLAC,CT5-V,2020,4 DR,RWD,1,,5.0,,5.0,5.0,5.0
CADILLAC,CT6,2020,4 DR,AWD,1,,,,,,
CADILLAC,CT6-V,2020,4 DR,AWD,1,,,,,,
CADILLAC,ESCALADE,2020,SUV,RWD,1,,3.0,,5.0,5.0,5.0
CADILLAC,ESCALADE,2020,SUV,4WD,1,,3.0,,5.0,5.0,5.0
CADILLAC,ESCALADE ESV,2020,SUV,4WD,1,,3.0,,5.0,5.0,5.0
CADILLAC,ESCALADE ESV,2020,SUV,RWD,1,,3.0,,5.0,5.0,5.0
CADILLAC,XT4,2020,SUV,AWD,1,,4.0,4.0,,,
CADILLAC,XT4,2020,SUV,FWD,1,,4.0,4.0,,,
CADILLAC,XT5,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CADILLAC,XT5,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CADILLAC,XT6,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CADILLAC,XT6,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,BLAZER,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,BLAZER,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,BOLT EV,2020,5 HB,FWD,1,5.0,5.0,4.0,5.0,4.0,5.0
CHEVROLET,CAMARO,2020,2 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,5.0
CHEVROLET,CAMARO,2020,C,RWD,1,,5.0,,,,
CHEVROLET,CAMARO SS,2020,2 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,5.0
CHEVROLET,CAMARO SS,2020,C,RWD,1,,5.0,,,,
CHEVROLET,CAMARO ZL1,2020,2 DR,RWD,1,,5.0,4.0,,,
CHEVROLET,CAMARO ZL1,2020,C,RWD,1,,5.0,,,,
CHEVROLET,COLORADO,2020,PU/EC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,COLORADO,2020,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,COLORADO,2020,PU/EC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,COLORADO,2020,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,CORVETTE,2020,2 DR,RWD,1,,,,,,
CHEVROLET,CORVETTE,2020,C,RWD,1,,,,,,
CHEVROLET,EQUINOX,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,EQUINOX,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,EXPRESS CARGO 2500,2020,VAN,RWD,1,,,,,,
CHEVROLET,EXPRESS CARGO 3500,2020,VAN,RWD,1,,,,,,
CHEVROLET,EXPRESS PASSENGER 2500,2020,VAN,RWD,1,,3.0,,,,
CHEVROLET,EXPRESS PASSENGER 3500 12 PASS,2020,VAN,RWD,1,,3.0,,,,
CHEVROLET,EXPRESS PASSENGER 3500 15 PASS,2020,VAN,RWD,1,,3.0,,,,
CHEVROLET,IMPALA,2020,4 DR,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,MALIBU,2020,4 DR,FWD,1,4.0,4.0,5.0,4.0,3.0,5.0
CHEVROLET,SILVERADO 1500,2020,PU/EC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 1500,2020,PU/CC,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 1500,2020,PU/RC,RWD,1,5.0,4.0,4.0,5.0,,5.0
CHEVROLET,SILVERADO 1500,2020,PU/RC,4WD,1,5.0,4.0,4.0,5.0,,5.0
CHEVROLET,SILVERADO 1500,2020,PU/CC,4WD,1,4.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 1500,2020,PU/EC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 2500,2020,PU/RC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2020,PU/EC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2020,PU/CC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2020,PU/CC,4WD,1,,,,,,
CHEVROLET,SILVERADO 2500,2020,PU/RC,4WD,1,,,,,,
CHEVROLET,SILVERADO 2500,2020,PU/EC,4WD,1,,,,,,
CHEVROLET,SONIC,2020,4 DR,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,SONIC,2020,5 HB,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,SPARK,2020,5 HB,FWD,1,,,,,,
CHEVROLET,SUBURBAN 1500,2020,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,SUBURBAN 1500,2020,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TAHOE,2020,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TAHOE,2020,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TRAVERSE,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,TRAVERSE,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,TRAX,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,TRAX,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHRYSLER,300,2020,4 DR,AWD,1,4.0,4.0,4.0,5.0,5.0,4.0
CHRYSLER,300,2020,4 DR,RWD,1,4.0,4.0,4.0,5.0,5.0,4.0
CHRYSLER,PACIFICA,2020,VAN,AWD,1,,,5.0,5.0,5.0,5.0
CHRYSLER,PACIFICA,2020,VAN,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHRYSLER,PACIFICA HYBRID,2020,VAN,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHRYSLER,VOYAGER,2020,VAN,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
DODGE,CHALLENGER,2020,2 DR,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
DODGE,CHALLENGER,2020,2 DR,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
DODGE,CHALLENGER SRT,2020,2 DR,RWD,1,,,,,,
DODGE,CHARGER,2020,4 DR,AWD,1,5.0,5.0,4.0,5.0,5.0,4.0
DODGE,CHARGER,2020,4 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,4.0
DODGE,CHARGER PURSUIT,2020,4 DR,AWD,1,,,,,,
DODGE,CHARGER PURSUIT,2020,4 DR,RWD,1,,,,,,
DODGE,CHARGER SRT,2020,4 DR,RWD,1,,,,,,
DODGE,DURANGO,2020,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
DODGE,DURANGO,2020,SUV,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
DODGE,DURANGO SRT,2020,SUV,AWD,1,,,,,,
DODGE,GRAND CARAVAN,2020,MV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
DODGE,JOURNEY,2020,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FIAT,124 SPIDER,2020,C,RWD,1,,,,,,
FIAT,500L,2020,5 HB,FWD,1,,,,,,
FIAT,500X,2020,SUV,AWD,1,,,,,,
FIAT,500X,2020,SUV,FWD,1,,,,,,
FORD,ECOSPORT,2020,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,ECOSPORT,2020,SUV,FWD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,EDGE,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EDGE,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE HEV,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE HEV,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE PHEV,2020,SUV,FWD,1,,,,,,
FORD,EXPEDITION,2020,SUV,RWD,1,5.0,3.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION,2020,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION EL,2020,SUV,RWD,1,5.0,3.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION EL,2020,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER,2020,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER,2020,SUV,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER HEV,2020,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER HEV,2020,SUV,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER PHEV,2020,SUV,4WD,1,,,,,,
FORD,EXPLORER PHEV,2020,SUV,RWD,1,,,,,,
FORD,F-150 REGULAR CAB,2020,PU/RC,RWD,1,4.0,4.0,4.0,5.0,,5.0
FORD,F-150 REGULAR CAB,2020,PU/RC,4WD,1,4.0,4.0,4.0,5.0,,5.0
FORD,F-150 SUPER CREW,2020,PU/CC,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 SUPER CREW,2020,PU/CC,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 SUPER CREW DIESEL,2020,PU/CC,RWD,1,,4.0,,,,
FORD,F-150 SUPER CREW DIESEL,2020,PU/CC,4WD,1,,4.0,,,,
FORD,F-150 SUPERCAB,2020,PU/EC,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,F-150 SUPERCAB,2020,PU/EC,4WD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,F-150 SUPERCAB DIESEL,2020,PU/EC,RWD,1,,4.0,,,,
FORD,F-150 SUPERCAB DIESEL,2020,PU/EC,4WD,1,,4.0,,,,
FORD,F-250 CREW CAB,2020,PU/CC,RWD,1,,4.0,5.0,,,
FORD,F-250 CREW CAB,2020,PU/CC,4WD,1,,3.0,5.0,,,
FORD,F-250 REGULAR CAB,2020,PU/RC,RWD,1,4.0,4.0,4.0,5.0,,5.0
FORD,F-250 REGULAR CAB,2020,PU/RC,4WD,1,4.0,3.0,4.0,5.0,,5.0
FORD,F-250 SUPERCAB,2020,PU/EC,RWD,1,,4.0,4.0,,,
FORD,F-250 SUPERCAB,2020,PU/EC,4WD,1,,3.0,4.0,,,
FORD,F-250 TREMOR CREW CAB,2020,PU/CC,4WD,1,,,5.0,,,
FORD,F-350 CREW CAB,2020,PU/CC,RWD,1,,,,,,
FORD,F-350 CREW CAB,2020,PU/CC,4WD,1,,,,,,
FORD,F-350 REGULAR CAB,2020,PU/RC,RWD,1,,,,,,
FORD,F-350 REGULAR CAB,2020,PU/RC,4WD,1,,,,,,
FORD,F-350 SUPER CAB,2020,PU/EC,RWD,1,,,,,,
FORD,F-350 SUPER CAB,2020,PU/EC,4WD,1,,,,,,
FORD,FUSION,2020,4 DR,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,FUSION,2020,4 DR,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,FUSION ENERGI,2020,4 DR,FWD,1,,4.0,,,,
FORD,FUSION HEV,2020,4 DR,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,GT,2020,2 DR,RWD,1,,,,,,
FORD,MUSTANG,2020,C,RWD,1,,5.0,,,,
FORD,MUSTANG,2020,2 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,5.0
FORD,MUSTANG GT350R,2020,2 DR,RWD,1,5.0,5.0,5.0,5.0,,5.0
FORD,RANGER,2020,PU/EC,RWD,1,,3.0,,,,
FORD,RANGER,2020,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,RANGER,2020,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,RANGER,2020,PU/EC,4WD,1,,3.0,,,,
FORD,TRANSIT,2020,VAN,RWD,1,,,3.0,,,
FORD,TRANSIT CONNECT,2020,VAN,FWD,1,,,,,,
FORD,TRANSIT CONNECT,2020,WAGON,FWD,1,,4.0,,,,
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2020,VAN,RWD,1,2.0,1.0,3.0,5.0,5.0,5.0
FORD,TRANSIT HIGH ROOF 15 PASS,2020,VAN,RWD,1,3.0,1.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2020,VAN,RWD,1,4.0,3.0,3.0,5.0,5.0,5.0
FORD,TRANSIT LOW ROOF 15 PASS,2020,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2020,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT MEDIUM ROOF 15 PASS,2020,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FREIGHTLINER,SPRINTER 1500 12 PASSENGER VAN,2020,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 1500 CARGO VAN,2020,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 12 PASSENGER VAN,2020,VAN,AWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 12 PASSENGER VAN,2020,VAN,RWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 15 PASSENGER VAN,2020,VAN,RWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN,2020,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN,2020,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN DIESEL,2020,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN DIESEL,2020,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN,2020,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN,2020,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN DIESEL,2020,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN DIESEL,2020,VAN,RWD,1,,,,,,
GENESIS,G70,2020,4 DR,AWD,1,,,,,,
GENESIS,G70,2020,4 DR,RWD,1,,,,,,
GENESIS,G80,2020,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,4.0
GENESIS,G80,2020,4 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,4.0
GENESIS,G80 SPORT,2020,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,4.0
GENESIS,G80 SPORT,2020,4 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,4.0
GENESIS,G90,2020,4 DR,AWD,1,,,,,,
GENESIS,G90,2020,4 DR,RWD,1,,,,,,
GMC,ACADIA,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,ACADIA,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,CANYON,2020,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2020,PU/EC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2020,PU/EC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2020,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,SAVANA CARGO 2500,2020,VAN,RWD,1,,,,,,
GMC,SAVANA CARGO 3500,2020,VAN,RWD,1,,,,,,
GMC,SAVANA PASSENGER 2500,2020,VAN,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 12 PASS,2020,VAN,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 15 PASS,2020,VAN,RWD,1,,3.0,,,,
GMC,SIERRA 1500,2020,PU/RC,RWD,1,5.0,4.0,4.0,5.0,,5.0
GMC,SIERRA 1500,2020,PU/EC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2020,PU/CC,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2020,PU/RC,4WD,1,5.0,4.0,4.0,5.0,,5.0
GMC,SIERRA 1500,2020,PU/CC,4WD,1,4.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2020,PU/EC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 2500,2020,PU/EC,RWD,1,,,,,,
GMC,SIERRA 2500,2020,PU/CC,RWD,1,,,,,,
GMC,SIERRA 2500,2020,PU/RC,RWD,1,,,,,,
GMC,SIERRA 2500,2020,PU/EC,4WD,1,,,,,,
GMC,SIERRA 2500,2020,PU/RC,4WD,1,,,,,,
GMC,SIERRA 2500,2020,PU/CC,4WD,1,,,,,,
GMC,TERRAIN,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,TERRAIN,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,YUKON,2020,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON,2020,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2020,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2020,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
HONDA,ACCORD,2020,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,ACCORD HYBRID,2020,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CIVIC,2020,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CIVIC,2020,2 DR,FWD,1,5.0,5.0,4.0,5.0,4.0,5.0
HONDA,CIVIC HATCH,2020,5 HB,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CIVIC HATCH TYPE-R,2020,5 HB,FWD,1,,5.0,,5.0,5.0,5.0
HONDA,CIVIC SI,2020,2 DR,FWD,1,5.0,5.0,4.0,5.0,4.0,5.0
HONDA,CIVIC SI,2020,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CLARITY FUEL CELL,2020,4 DR,FWD,1,,,,,,
HONDA,CLARITY PLUG-IN HYBRID,2020,4 DR,FWD,1,,,,,,
HONDA,CR-V,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,CR-V,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,CR-V HYBRID,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,FIT,2020,5 HB,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,HR-V,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,HR-V,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,INSIGHT,2020,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,ODYSSEY,2020,VAN,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,PASSPORT,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PASSPORT,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,RIDGELINE,2020,PU/CC,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,RIDGELINE,2020,PU/CC,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,ACCENT,2020,4 DR,FWD,1,4.0,4.0,4.0,5.0,5.0,4.0
HYUNDAI,ELANTRA,2020,4 DR,FWD,1,4.0,4.0,4.0,4.0,4.0,5.0
HYUNDAI,ELANTRA GT,2020,5 HB,FWD,1,4.0,4.0,4.0,4.0,4.0,5.0
HYUNDAI,IONIQ ELECTRIC,2020,4 DR,FWD,1,,,,,,
HYUNDAI,IONIQ HYBRID,2020,4 DR,FWD,1,,,,,,
HYUNDAI,IONIQ PLUG-IN HYBRID,2020,4 DR,FWD,1,,,,,,
HYUNDAI,KONA,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA ELECTRIC,2020,SUV,FWD,1,,,,,,
HYUNDAI,NEXO,2020,SUV,FWD,1,,,,,,
HYUNDAI,PALISADE,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,PALISADE,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE,2020,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HYUNDAI,SANTA FE,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HYUNDAI,SONATA,2020,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,SONATA HEV,2020,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,TUCSON,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,TUCSON,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,VELOSTER,2020,3 HB,FWD,1,,,,,,
HYUNDAI,VELOSTER N,2020,3 HB,FWD,1,,,,,,
HYUNDAI,VENUE,2020,5 HB,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
INFINITI,Q50,2020,4 DR,AWD,1,,5.0,,,,
INFINITI,Q50,2020,4 DR,RWD,1,,5.0,,,,
INFINITI,Q60,2020,2 DR,AWD,1,,,,,,
INFINITI,Q60,2020,2 DR,RWD,1,,,,,,
INFINITI,QX50,2020,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
INFINITI,QX50,2020,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
